obs,machine,id,time..2,elapsed,date,hhmmss,averaging,rep,plot,TIME..9,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Leak,LeakPct,CorrFact,CorrFactPct,Fan,DarkAdaptedID,Qmax_d,Fo..40,Fm,Fv/Fm,A_dark,LightAdaptedID,Qmax,Fs,Fm',PhiPS2,PS2/1,Qabs_fs,A_fs,ETR,PhiCO2,NPQ,alt. Fo',DarkPulseID,Fmin,Fo',Fv'/Fm',qP,qN,qP_Fo,qN_Fo,qL,1-qL,ID..66,P1_dur,P2_dur,P3_dur,P1_Qmax,P1_Fmax,P2_dQdt,P3_ΔF,ID..74,Duration,Fo..76,F1,F2,Fmax,T@HIR,T@F1,T@F2,T@Fmax,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,TIME..92,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,ΔCO2,CO2_s_d,CO2_r_d,ΔH2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,F_avg,dF/dt,dF_dc/dt,F_dc_avg,period,time..143,hhmmss..144,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,Fv'/Fm':MN,Fv'/Fm':SLP,Fv'/Fm':SD,Fv'/Fm':OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_%,Flow_%,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,CO2_hrs,AccCO2_soda,AccH2O_hum,AccH2O_des,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
66,nvg,r6_hn_yi,1530584146,1247.4,7/2/18 21:15,21:15:45,none,NA,NA,1530584146,0.000114531,0.114531099,-0.794194097,400.435,578.7361897,52.75543295,36.50216138,0.006631138,2.768048434,0.006622326,0.004139744,0,25.28136413,24.8536,3.152030231,49.90793094,1.616747622,3.239460326,1.535282608,-5.050821447,68.52688767,5.240965342,68.71703157,0,0,1,0,48424.92723,-,-,0,0,NA,0,-,-,0,0,NA,0.5,0,-0.794194097,NA,NA,NA,NA,-,0,NA,NA,NA,NA,NA,NA,NA,NA,754,300,300,300,10355.1,1422.74,-0.00735017,-1.04,-,-,-,-,-,-,-,-,-,-,0,0,0,0,6,0.5,0: Broadleaf,2,1530584146,400.435,399.986,17.736,17.6685,400.29,17.814,999.998,91.0545,0.101771,25.3128,24.8536,999.9,0,0,10001.2,0,0.219127,0.448395,407.665,407.181,0.0674648,399.986,17.6685,1.61494,1.6088,14.1021,14.0433,0,0,0,0,2.09,0,-11.28,-3.07,34.062,39,37.125,37.75,35.437,0,0,0,3237.6,0,3.3456,-11.28076927,9.904615229,-10.6264,15,1530584100,21:15:00,1530584099,1530584100,137,-0.001,-0.001,0.145,-0.078,400,18,0.41,0.17,0.485475854,-0.225631672,0.031780933,0,1,0,0,0,0.06295712,0.04572674,0.004745269,1,1,3,3-Jan,3.92658,2.7844,0.08514,0.0850567,0.081555,0.0804418,19676.6,24006.1,20945.2,25304.3,30510.9,34260.9,37801.8,41978.4,2.67812,2.15608,0.0755861,0,23.6118,999.9,48.785,30.283,23.1995,61.3605,19.4071,3,-0.232767,-0.918489,20.3364,5.22313,11.962,4.98575,3.301,999.9,9999,9999,9999,1.88446,1.88141,1.88287,1.88161,1.88319,1.88234,1.88431,1.88157,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.145,-0.078,0.145,0,0,0,-0.07799,0,0,0,-1,-1,-1,-1,0.8,0.8,1.54175,2.59277,2.80029,2.96875,3.04932,2.30591,34.0092,24.2364,18,1093.47,566.833,25.0002,24.2003,30,24.12,24.1157,30.8058,19.7913,0,25,400,17.731,101.904,101.201
67,nvg,r6_hn_yi,1530584151,1252.4,7/2/18 21:15,21:15:50,none,NA,NA,1530584151,8.47E-05,0.084667867,-0.882233655,400.482,673.7709019,61.41920968,36.50690147,0.004903014,2.764998048,0.004898189,0.003061801,0,25.28953702,24.8511,3.151559941,49.91784009,1.617068625,3.239460326,1.534491315,-3.733852928,68.82403756,5.269432214,70.35961684,0,0,1,0,48341.36862,-,-,0,0,NA,0,-,-,0,0,NA,0.5,0,-0.882233655,NA,NA,NA,NA,-,0,NA,NA,NA,NA,NA,NA,NA,NA,754,300,300,300,10355.1,1422.74,-0.00735017,-1.04,-,-,-,-,-,-,-,-,-,-,0,0,0,0,6,0.5,0: Broadleaf,2,1530584151,400.482,399.973,17.7393,17.6894,400.337,17.8172,999.991,91.0553,0.102109,25.3128,24.8511,999.9,0,0,9983.12,0,0.219127,0.509827,407.715,407.175,0.0498219,399.973,17.6894,1.61525,1.61072,14.1051,14.0617,0,0,0,0,5.39,0,-13.03,-3.59,33.812,39,36.687,37.75,35.5,0,0,0,3242.4,0,2.8096,-1.500000055,3.446153743,-10.298,15,1530584100,21:15:00,1530584099,1530584100,137,-0.001,-0.001,0.145,-0.078,400,18,0.41,0.17,0.471652878,-0.143363206,0.029076039,0,1,0,0,0,0.064990078,0.002002576,0.00367942,1,1,3,3-Jan,3.92657,2.78458,0.0851489,0.0850559,0.0815672,0.0805125,19676.5,24006,20945.2,25304.1,30510.6,34258.2,37801.9,41978.4,2.67775,2.1562,0.0754371,0,23.6118,999.9,48.785,30.273,23.1883,61.5505,19.4151,3,-0.232884,-0.91909,20.3366,5.22343,11.962,4.98575,3.301,999.9,9999,9999,9999,1.88446,1.8814,1.88286,1.88161,1.88319,1.88233,1.88431,1.88159,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.145,-0.0779,0.145,0,0,0,-0.07799,0,0,0,-1,-1,-1,-1,0.9,0.8,1.54175,2.59033,2.80029,2.96875,3.04932,2.33154,34.0092,24.2276,18,1092.98,566.906,24.9999,24.1988,29.9999,24.118,24.1138,30.8065,19.5166,0,25,400,17.731,101.905,101.2
68,nvg,r6_hn_yi,1530584156,1257.4,7/2/18 21:15,21:15:55,none,NA,NA,1530584156,8.94E-05,0.089425738,-0.754176568,400.414,619.1173473,56.43582876,36.4998591,0.00518856,2.768027961,0.005183163,0.003239961,0,25.28925476,24.8444,3.150299866,49.9660529,1.618726737,3.239653011,1.531573129,-3.94367506,70.04852605,5.357159594,71.46201058,0,0,1,0,48424.1799,-,-,0,0,NA,0,-,-,0,0,NA,0.5,0,-0.754176568,NA,NA,NA,NA,-,0,NA,NA,NA,NA,NA,NA,NA,NA,754,300,300,300,10355.1,1422.74,-0.00735017,-1.04,-,-,-,-,-,-,-,-,-,-,0,0,0,0,6,0.5,0: Broadleaf,2,1530584156,400.414,399.983,17.7579,17.7052,400.269,17.8359,1000.05,91.0534,0.101902,25.3138,24.8444,999.9,0,0,10001.2,0,0.219127,0.430847,407.653,407.192,0.052702,399.983,17.7052,1.61692,1.61212,14.121,14.0751,0,0,0,0,0.32,0,-4.47,-2.48,34.125,39.062,37.125,37.75,35.375,0,0,0,3247.8,0,2.639230769,1.068717933,-0.79247866,-9.850769231,15,1530584100,21:15:00,1530584099,1530584100,137,-0.001,-0.001,0.145,-0.078,400,18,0.41,0.17,0.469518275,0.03047436,0.029014075,1,1,0,0,0,0.061387025,-0.064587706,0.008604977,1,2,3,3-Feb,3.92665,2.78454,0.0851366,0.0850562,0.0816288,0.0805637,19676.8,24006.3,20945.3,25304.5,30508.7,34256.7,37802.2,41978.8,2.67715,2.15667,0.0750273,0,23.6118,999.9,48.785,30.283,23.1999,61.4405,19.387,3,-0.232932,-0.919989,20.3366,5.22328,11.962,4.98575,3.301,999.9,9999,9999,9999,1.88444,1.88141,1.88287,1.88161,1.8832,1.88233,1.88431,1.88161,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.145,-0.078,0.145,0,0,0,-0.07799,0,0,0,-1,-1,-1,-1,0.9,0.9,1.54175,2.58301,2.80029,2.96875,3.04932,2.28394,34.0092,24.2364,18,1092.24,567.244,24.9999,24.1968,29.9999,24.1165,24.1122,30.8069,19.5166,0,25,400,17.731,101.905,101.202
69,nvg,r6_hn_yi,1530584161,1262.4,7/2/18 21:16,21:16:00,none,NA,NA,1530584161,0.000104185,0.104185207,-0.813395662,400.453,602.4049745,54.91262846,36.50356112,0.00603663,2.769322931,0.006029329,0.003768986,0,25.28881614,24.8603,3.15329091,49.97552976,1.61938046,3.240346761,1.53391045,-4.594567623,68.24491017,5.217294146,68.8676367,0,0,1,0,48459.09693,-,-,0,0,NA,0,-,-,0,0,NA,0.5,0,-0.813395662,NA,NA,NA,NA,-,0,NA,NA,NA,NA,NA,NA,NA,NA,754,300,300,300,10355.1,1422.74,-0.00735017,-1.04,-,-,-,-,-,-,-,-,-,-,0,0,0,0,6,0.5,0: Broadleaf,2,1530584161,400.453,399.99,17.765,17.7036,400.308,17.8429,1000.01,91.0538,0.101869,25.3174,24.8603,999.9,0,0,10008.8,0,0.219127,0.463104,407.696,407.199,0.0613575,399.99,17.7036,1.61757,1.61198,14.1272,14.0738,0,0,0,0,0.68,0,-10.67,-3.79,33.812,39,36.75,37.937,35,0,0,0,3252.6,0,2.454615385,-3.795555569,3.956923044,-10.06923077,15,1530584100,21:15:00,1530584099,1530584100,137,-0.001,-0.001,0.145,-0.078,400,18,0.41,0.17,0.460870488,-0.000742599,0.028895583,1,1,0,0,0,0.059632939,-0.054632505,0.008518169,1,2,3,3-Feb,3.92659,2.78457,0.0851441,0.0850585,0.0816535,0.0805593,19676.6,24006.2,20945.2,25304.5,30507.9,34256.8,37802.1,41978.7,2.6774,2.15617,0.0759959,0,23.6118,999.9,48.785,30.273,23.1872,61.4205,19.4151,3,-0.233135,-0.92058,20.3364,5.22373,11.9622,4.9859,3.301,999.9,9999,9999,9999,1.88446,1.88141,1.88286,1.88165,1.88321,1.88233,1.88431,1.88161,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.145,-0.0779,0.145,0,0,0,-0.07799,0,0,0,-1,-1,-1,-1,1,1,1.54297,2.59277,2.80029,2.96875,3.04932,2.30591,34.0092,24.2276,18,1092.5,566.847,24.9998,24.1947,29.9999,24.1144,24.1102,30.8101,19.5166,0,25,400,17.731,101.905,101.201
70,nvg,r6_hn_yi,1530584166,1267.4,7/2/18 21:16,21:16:05,none,NA,NA,1530584166,0.000117755,0.117754903,-0.748793536,400.432,563.0685702,51.32679142,36.50157517,0.00681643,2.768669932,0.006807121,0.004255286,0,25.28648616,24.8716,3.155418129,49.98561629,1.619842173,3.240616588,1.535575956,-5.19299124,66.75109933,5.104622605,66.66273069,0,0,1,0,48440.96024,-,-,0,0,NA,0,-,-,0,0,NA,0.5,0,-0.748793536,NA,NA,NA,NA,-,0,NA,NA,NA,NA,NA,NA,NA,NA,754,300,300,300,10355.1,1422.74,-0.00735017,-1.04,-,-,-,-,-,-,-,-,-,-,0,0,0,0,6,0.5,0: Broadleaf,2,1530584166,400.432,400.011,17.7701,17.7007,400.287,17.8481,999.963,91.0533,0.10219,25.3188,24.8716,999.9,0,0,10005,0,0.219127,0.420685,407.676,407.219,0.0693798,400.011,17.7007,1.61803,1.61171,14.1316,14.0712,0,0,0,0,0.64,0,-12.16,-4.29,34.125,39,37.187,37.687,35.375,0,0,0,3257.4,0,2.463076923,-6.310427402,-5.569914663,-10.68769231,15,1530584100,21:15:00,1530584099,1530584100,137,-0.001,-0.001,0.145,-0.078,400,18,0.41,0.17,0.46454235,-0.027091227,0.029026482,1,1,0,0,0,0.058749968,0.016076099,0.007923462,1,2,3,3-Feb,3.92653,2.78485,0.0851404,0.0850616,0.0816706,0.0805495,19676.9,24006.2,20945.5,25304.5,30507.8,34257.3,37802.7,41978.9,2.67792,2.15637,0.0766292,0,23.6127,999.9,48.761,30.273,23.1748,61.6705,19.4151,3,-0.233468,-0.920027,20.3365,5.22343,11.962,4.98575,3.301,999.9,9999,9999,9999,1.88446,1.88141,1.88286,1.88158,1.88317,1.88234,1.88431,1.8816,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.145,-0.078,0.145,0,0,0,-0.07799,0,0,0,-1,-1,-1,-1,1.1,1.1,1.54175,2.59155,2.80029,2.96875,3.04932,2.31934,34.0092,24.2364,18,1093.07,566.974,25,24.1922,30,24.1124,24.1082,30.8091,19.5166,0,25,400,17.731,101.906,101.202
71,nvg,r6_hn_yi,1530584171,1272.4,7/2/18 21:16,21:16:10,none,NA,NA,1530584171,0.00012031,0.120310051,-0.861552762,400.455,585.0405674,53.3303868,36.50416951,0.00696246,2.765519638,0.006952736,0.004346332,0,25.28495004,24.8725,3.155587607,49.97826798,1.619526981,3.240462398,1.536060626,-5.305673271,66.4216865,5.085220271,66.2012335,0,0,1,0,48354.80265,-,-,0,0,NA,0,-,-,0,0,NA,0.5,0,-0.861552762,NA,NA,NA,NA,-,0,NA,NA,NA,NA,NA,NA,NA,NA,754,300,300,300,10355.1,1422.74,-0.00735017,-1.04,-,-,-,-,-,-,-,-,-,-,0,0,0,0,6,0.5,0: Broadleaf,2,1530584171,400.455,399.967,17.7664,17.6955,400.31,17.8444,1000.05,91.0548,0.101933,25.318,24.8725,999.9,0,0,9986.25,0,0.219127,0.488129,407.699,407.172,0.0709038,399.967,17.6955,1.61772,1.61126,14.1286,14.0669,0,0,0,0,4.91,0,-3.82,-2.04,33.812,39,36.937,37.937,35.5,0,0,0,3262.8,0,2.15,2.21153832,5.246923085,-10.6292,15,1530584100,21:15:00,1530584099,1530584100,137,-0.001,-0.001,0.145,-0.078,400,18,0.41,0.17,0.467452634,-0.043523038,0.034026924,1,1,0,0,0,0.060035568,0.082082258,0.008623617,1,2,3,3-Feb,3.92665,2.78444,0.085146,0.0850562,0.0816599,0.0805337,19676.7,24006.4,20945.4,25304.6,30507.9,34258.1,37802.5,41979.1,2.67785,2.15635,0.076592,0,23.6142,999.9,48.761,30.273,23.1736,61.5605,19.363,3,-0.233496,-0.919717,20.3364,5.22343,11.962,4.98585,3.301,999.9,9999,9999,9999,1.88445,1.88141,1.88287,1.88157,1.88319,1.88234,1.88431,1.88158,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.145,-0.078,0.145,0,0,0,-0.07799,0,0,0,-1,-1,-1,-1,1.2,1.2,1.54175,2.59277,2.80029,2.96875,3.04932,2.31567,34.0092,24.2364,18,1092.94,566.938,25,24.1906,30,24.1104,24.1067,30.8087,19.5166,0,25,400,17.731,101.906,101.202
72,nvg,r6_hn_yi,1530584176,1277.4,7/2/18 21:16,21:16:15,none,NA,NA,1530584176,0.000117755,0.117754533,-0.767131292,400.446,567.5305345,51.73514256,36.50399342,0.006808241,2.769574581,0.006798956,0.004250181,0,25.28439602,24.878,3.156623482,49.9709173,1.619163586,3.240211855,1.537459895,-5.192974911,65.50374681,5.007706494,65.31847839,0,0,1,0,48466.16573,-,-,0,0,NA,0,-,-,0,0,NA,0.5,0,-0.767131292,NA,NA,NA,NA,-,0,NA,NA,NA,NA,NA,NA,NA,NA,754,300,300,300,10355.1,1422.74,-0.00735017,-1.04,-,-,-,-,-,-,-,-,-,-,0,0,0,0,6,0.5,0: Broadleaf,2,1530584176,400.446,400.014,17.7621,17.6927,400.301,17.8401,999.968,91.0564,0.101942,25.3167,24.878,999.9,0,0,10010,0,0.219127,0.4328,407.688,407.218,0.0694447,400.014,17.6927,1.61736,1.61103,14.1252,14.0648,0,0,0,0,4.05,0,-13.48,-3.23,34.187,39,37.125,37.812,35.375,0,0,0,3267.6,0,2.2084,-0.253077018,11.01153837,-10.8112,15,1530584100,21:15:00,1530584099,1530584100,137,-0.001,-0.001,0.145,-0.078,400,18,0.41,0.17,0.460527075,0.090275246,0.029826618,1,1,0,0,0,0.065644643,0.052928921,0.005600622,1,2,3,3-Feb,3.92654,2.78465,0.0851464,0.0850656,0.0816473,0.0805262,19676.8,24006.3,20945.5,25304.7,30508.6,34258.5,37802.8,41979.3,2.67815,2.15645,0.0767782,0,23.6167,999.9,48.761,30.273,23.1752,61.3905,19.4151,3,-0.233539,-0.920798,20.3365,5.22328,11.962,4.9857,3.301,999.9,9999,9999,9999,1.88444,1.88141,1.88288,1.88162,1.88317,1.88234,1.88431,1.88159,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.145,-0.078,0.145,0,0,0,-0.07799,0,0,0,-1,-1,-1,-1,1.3,1.3,1.54297,2.58545,2.80029,2.96875,3.04932,2.32178,34.0092,24.2364,18,1093.26,566.991,24.9998,24.1886,29.9999,24.1089,24.1046,30.8094,19.5166,0,25,400,17.731,101.907,101.203
73,nvg,r15_hn_yi,1530584383,1484.9,7/2/18 21:19,21:19:43,none,NA,NA,1530584383,0.000119112,0.119111713,-0.806049525,400.473,568.0510243,51.78240322,36.50632334,0.007154045,2.7687295,0.007143792,0.00446579,0,25.23781335,24.548,3.094994415,49.95902752,1.614335502,3.231318906,1.480658913,-5.25282655,107.8459456,8.231653965,110.824773,0,0,1,0,48450.50715,-,-,0,0,NA,0,-,-,0,0,NA,0.5,0,-0.806049525,NA,NA,NA,NA,-,0,NA,NA,NA,NA,NA,NA,NA,NA,754,300,300,300,10355.1,1422.74,-0.00735017,-1.04,-,-,-,-,-,-,-,-,-,-,0,0,0,0,6,0.5,0: Broadleaf,2,1530584383,400.473,400.018,17.7092,17.639,400.295,17.7855,1000.02,91.0565,0.101514,25.2705,24.548,999.9,0,0,10005,0,0.219127,0.455566,407.693,407.2,0.0702229,400.018,17.639,1.61254,1.60614,14.0791,14.0179,0,0,0,0,3.19,0,-8.59,-3.67,33.687,39,36.937,37.937,34.875,0,0,0,3475.2,0,3.0512,-2.926923064,4.180000048,-10.1516,15,1530584345,21:19:04,1530584345,1530584345,138,0.033,0.002,0.178,-0.076,400,18,0.28,0.25,0.475719902,-0.083213185,0.042475291,1,1,0,0,0,0.066479339,0.022001889,0.002229664,1,2,3,3-Feb,3.9266,2.78418,0.0851584,0.0850793,0.0814754,0.0803595,19678.9,24008.5,20947.8,25307.2,30517.1,34267.8,37806.1,41982.9,2.67855,2.15812,0.0679307,0,23.4316,999.9,48.736,30.182,23.0436,61.5005,19.363,3,-0.237929,-0.945498,20.3358,5.22388,11.962,4.9859,3.301,999.9,9999,9999,9999,1.88446,1.88141,1.88288,1.88162,1.88316,1.88234,1.88431,1.88164,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.178,-0.0763,0.17845,0,0,0,-0.0763,0,0,0,-1,-1,-1,-1,0.6,0.6,1.54175,2.59277,2.80029,2.96875,3.04932,2.28394,33.9413,24.2276,18,1092.46,567.552,25.0002,24.124,29.9999,24.0471,24.0429,30.8128,19.4906,0,25,400,17.6533,101.916,101.212
74,nvg,r15_hn_yi,1530584388,1489.9,7/2/18 21:19,21:19:48,none,NA,NA,1530584388,0.000121311,0.121310704,-0.781887988,400.468,559.6140255,51.01071663,36.50401659,0.007284474,2.768960147,0.007273844,0.004547106,0,25.24081257,24.5492,3.095216601,49.94607744,1.614262765,3.232011096,1.480953836,-5.349802061,108.2132021,8.259197557,111.1225976,0,0,1,0,48456.13815,-,-,0,0,NA,0,-,-,0,0,NA,0.5,0,-0.781887988,NA,NA,NA,NA,-,0,NA,NA,NA,NA,NA,NA,NA,NA,754,300,300,300,10355.1,1422.74,-0.00735017,-1.04,-,-,-,-,-,-,-,-,-,-,0,0,0,0,6,0.5,0: Broadleaf,2,1530584388,400.468,400.028,17.7093,17.6378,400.29,17.7856,999.964,91.0516,0.101792,25.2741,24.5492,999.9,0,0,10006.9,0,0.219127,0.440125,407.688,407.21,0.0714798,400.028,17.6378,1.61246,1.60595,14.0784,14.016,0,0,0,0,2.49,0,-11.01,-3.14,33.687,38.937,36.875,37.937,34.937,0,0,0,3480,0,3.318,1.503846047,-4.245384389,-9.9224,15,1530584345,21:19:04,1530584345,1530584345,138,0.033,0.002,0.178,-0.076,400,18,0.28,0.25,0.463838125,-0.07743842,0.04253243,1,1,0,0,0,0.06834903,0.018471494,0.001876694,1,2,3,3-Feb,3.92652,2.78448,0.0851534,0.0850768,0.0814718,0.0803517,19678.9,24008.7,20947.7,25307.3,30517.4,34268,37806.3,41982.8,2.67795,2.15823,0.0681169,0,23.4297,999.9,48.736,30.182,23.043,61.2405,19.403,3,-0.238247,-0.944314,20.3362,5.22373,11.962,4.9859,3.301,999.9,9999,9999,9999,1.88446,1.88141,1.88288,1.88161,1.88318,1.88234,1.88431,1.88163,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.178,-0.0763,0.17845,0,0,0,-0.0763,0,0,0,-1,-1,-1,-1,0.7,0.7,1.54175,2.59033,2.80029,2.96875,3.04932,2.31812,33.9187,24.2364,18,1091.72,567.609,25.0002,24.1227,30,24.0453,24.0413,30.8105,19.4906,0,25,400,17.6533,101.916,101.212
75,nvg,r15_hn_yi,1530584393,1494.9,7/2/18 21:19,21:19:53,none,NA,NA,1530584393,0.000120466,0.120466053,-0.839905077,400.471,573.6782118,52.29287269,36.50440018,0.007225563,2.766212316,0.007215094,0.004510373,0,25.24311389,24.5584,3.096920493,49.94139815,1.614313212,3.232414934,1.482607282,-5.312552939,107.0469771,8.178768308,109.9131925,0,0,1,0,48380.50135,-,-,0,0,NA,0,-,-,0,0,NA,0.5,0,-0.839905077,NA,NA,NA,NA,-,0,NA,NA,NA,NA,NA,NA,NA,NA,754,300,300,300,10355.1,1422.74,-0.00735017,-1.04,-,-,-,-,-,-,-,-,-,-,0,0,0,0,6,0.5,0: Broadleaf,2,1530584393,400.471,399.996,17.7098,17.6388,400.293,17.7861,999.994,91.0522,0.101467,25.2762,24.5584,999.9,0,0,9990.62,0,0.219127,0.475342,407.692,407.178,0.0710125,399.996,17.6388,1.61252,1.60605,14.079,14.017,0,0,0,0,4.36,0,-13.44,-3.68,33.937,38.937,36.875,37.937,34.937,0,0,0,3485.4,0,3.186538462,-2.253333289,2.246495683,-9.921153846,15,1530584345,21:19:04,1530584345,1530584345,138,0.033,0.002,0.178,-0.076,400,18,0.28,0.25,0.468403854,-0.131793387,0.038905474,0,1,0,0,0,0.069543466,0.013661226,0.001457414,1,1,3,3-Jan,3.92656,2.78401,0.0851546,0.0850722,0.0814742,0.0803556,19679.1,24009.3,20947.9,25307.8,30517.4,34268.7,37806.4,41983.9,2.67855,2.15805,0.0686757,0,23.4297,999.9,48.736,30.182,23.0434,61.4605,19.399,3,-0.238163,-0.941117,20.3362,5.22328,11.962,4.9857,3.301,999.9,9999,9999,9999,1.88445,1.88141,1.88288,1.88162,1.88314,1.88234,1.88431,1.8816,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.178,-0.0763,0.17845,0,0,0,-0.0763,0,0,0,-1,-1,-1,-1,0.8,0.8,1.54175,2.59155,2.80029,2.96875,3.04932,2.32422,33.9187,24.2276,18,1092.41,567.473,25.0005,24.1214,30.0001,24.0443,24.0408,30.8109,19.4906,0,25,400,17.6533,101.917,101.214
76,nvg,r15_hn_yi,1530584398,1499.9,7/2/18 21:19,21:19:58,none,NA,NA,1530584398,0.000128947,0.128946522,-0.724944095,400.406,538.1925244,49.05887821,36.49896328,0.007725707,2.768664348,0.00771375,0.004822167,0,25.2425139,24.5683,3.098754945,49.93786097,1.614362147,3.232741882,1.484392799,-5.686541641,105.9178993,8.085807707,108.3171653,0,0,1,0,48447.44286,-,-,0,0,NA,0,-,-,0,0,NA,0.5,0,-0.724944095,NA,NA,NA,NA,-,0,NA,NA,NA,NA,NA,NA,NA,NA,754,300,300,300,10355.1,1422.74,-0.00735017,-1.04,-,-,-,-,-,-,-,-,-,-,0,0,0,0,6,0.5,0: Broadleaf,2,1530584398,400.406,400.002,17.7101,17.6341,400.227,17.7864,999.97,91.053,0.101886,25.2779,24.5683,999.9,0,0,10005,0,0.219127,0.403168,407.625,407.183,0.0759888,400.002,17.6341,1.61256,1.60564,14.0793,14.013,0,0,0,0,-0.09,0,-7.14,-3.54,33.687,39,36.312,37.875,34.937,0,0,0,3490.2,0,3.038076923,-11.74598291,3.697093942,-9.562307692,15,1530584345,21:19:04,1530584345,1530584345,138,0.033,0.002,0.178,-0.076,400,18,0.28,0.25,0.45308915,0.047571872,0.022743701,1,1,0,0,0,0.071040963,0.016374595,0.001775061,1,2,3,3-Feb,3.92653,2.78455,0.0851451,0.0850745,0.0814762,0.0803411,19679.3,24009.3,20947.9,25307.9,30517.5,34269.2,37806.6,41983.8,2.67843,2.1583,0.0694022,0,23.4278,999.9,48.736,30.182,23.0399,61.3505,19.4191,3,-0.238216,-0.937846,20.336,5.22328,11.962,4.9858,3.301,999.9,9999,9999,9999,1.88446,1.88141,1.88286,1.88159,1.88317,1.88234,1.88431,1.8816,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.179,-0.0763,0.17845,0,0,0,-0.0763,0,0,0,-1,-1,-1,-1,0.9,0.9,1.54297,2.58545,2.80029,2.96875,3.04932,2.33154,33.9413,24.2364,18,1092.23,567.639,25.0006,24.1207,30.0001,24.0431,24.0389,30.8111,19.4906,0,25,400,17.6533,101.917,101.214
